"","case","Applicant","Homeownership"
"8723",8723,"indiv","own"
"8724",8724,"indiv","rent"
"8725",8725,"indiv","mortgage"
"8726",8726,"indiv","mortgage"
"8727",8727,"indiv","rent"
"8728",8728,"indiv","rent"
"8729",8729,"indiv","mortgage"
"8730",8730,"joint","mortgage"
"8731",8731,"joint","mortgage"
"8732",8732,"indiv","rent"
"8733",8733,"joint","mortgage"
"8734",8734,"indiv","rent"
"8735",8735,"indiv","mortgage"
"8736",8736,"indiv","mortgage"
"8737",8737,"indiv","rent"
"8738",8738,"joint","own"
"8739",8739,"indiv","own"
"8740",8740,"indiv","mortgage"
"8741",8741,"indiv","rent"
"8742",8742,"joint","mortgage"
"8743",8743,"indiv","rent"
"8744",8744,"indiv","rent"
"8745",8745,"indiv","mortgage"
"8746",8746,"indiv","mortgage"
"8747",8747,"indiv","rent"
"8748",8748,"indiv","rent"
"8749",8749,"indiv","rent"
"8750",8750,"indiv","mortgage"
"8751",8751,"indiv","mortgage"
"8752",8752,"indiv","own"
"8753",8753,"joint","rent"
"8754",8754,"indiv","own"
"8755",8755,"indiv","mortgage"
"8756",8756,"indiv","mortgage"
"8757",8757,"indiv","rent"
"8758",8758,"indiv","rent"
"8759",8759,"indiv","own"
"8760",8760,"indiv","rent"
"8761",8761,"joint","mortgage"
"8762",8762,"joint","mortgage"
"8763",8763,"indiv","mortgage"
"8764",8764,"indiv","mortgage"
"8765",8765,"indiv","own"
"8766",8766,"indiv","own"
"8767",8767,"indiv","rent"
"8768",8768,"indiv","own"
"8769",8769,"indiv","rent"
"8770",8770,"joint","mortgage"
"8771",8771,"indiv","rent"
"8772",8772,"indiv","own"
"8773",8773,"joint","own"
"8774",8774,"indiv","mortgage"
"8775",8775,"indiv","mortgage"
"8776",8776,"indiv","rent"
"8777",8777,"indiv","mortgage"
"8778",8778,"joint","mortgage"
"8779",8779,"indiv","rent"
"8780",8780,"joint","mortgage"
"8781",8781,"indiv","mortgage"
"8782",8782,"indiv","rent"
"8783",8783,"indiv","rent"
"8784",8784,"indiv","mortgage"
"8785",8785,"indiv","mortgage"
"8786",8786,"indiv","mortgage"
"8787",8787,"indiv","rent"
"8788",8788,"indiv","rent"
"8789",8789,"joint","rent"
"8790",8790,"joint","mortgage"
"8791",8791,"joint","mortgage"
"8792",8792,"indiv","rent"
"8793",8793,"indiv","mortgage"
"8794",8794,"indiv","mortgage"
"8795",8795,"indiv","mortgage"
"8796",8796,"indiv","rent"
"8797",8797,"indiv","rent"
"8798",8798,"indiv","rent"
"8799",8799,"indiv","rent"
"8800",8800,"indiv","rent"
"8801",8801,"indiv","rent"
"8802",8802,"indiv","own"
"8803",8803,"indiv","rent"
"8804",8804,"indiv","rent"
"8805",8805,"indiv","rent"
"8806",8806,"indiv","own"
"8807",8807,"indiv","rent"
"8808",8808,"indiv","mortgage"
"8809",8809,"indiv","rent"
"8810",8810,"indiv","mortgage"
"8811",8811,"indiv","rent"
"8812",8812,"joint","rent"
"8813",8813,"indiv","mortgage"
"8814",8814,"indiv","rent"
"8815",8815,"indiv","mortgage"
"8816",8816,"indiv","mortgage"
"8817",8817,"indiv","mortgage"
"8818",8818,"indiv","mortgage"
"8819",8819,"indiv","rent"
"8820",8820,"indiv","mortgage"
"8821",8821,"indiv","mortgage"
"8822",8822,"indiv","rent"
"8823",8823,"indiv","rent"
"8824",8824,"indiv","mortgage"
"8825",8825,"indiv","rent"
"8826",8826,"indiv","rent"
"8827",8827,"joint","rent"
"8828",8828,"indiv","mortgage"
"8829",8829,"indiv","mortgage"
"8830",8830,"indiv","mortgage"
"8831",8831,"indiv","mortgage"
"8832",8832,"indiv","rent"
"8833",8833,"indiv","mortgage"
"8834",8834,"indiv","mortgage"
"8835",8835,"indiv","mortgage"
"8836",8836,"indiv","mortgage"
"8837",8837,"indiv","rent"
"8838",8838,"indiv","own"
"8839",8839,"joint","mortgage"
"8840",8840,"indiv","mortgage"
"8841",8841,"indiv","mortgage"
"8842",8842,"indiv","mortgage"
"8843",8843,"indiv","rent"
"8844",8844,"indiv","rent"
"8845",8845,"indiv","mortgage"
"8846",8846,"indiv","own"
"8847",8847,"indiv","mortgage"
"8848",8848,"indiv","mortgage"
"8849",8849,"indiv","mortgage"
"8850",8850,"indiv","rent"
"8851",8851,"indiv","mortgage"
"8852",8852,"indiv","rent"
"8853",8853,"indiv","mortgage"
"8854",8854,"indiv","mortgage"
"8855",8855,"indiv","rent"
"8856",8856,"indiv","mortgage"
"8857",8857,"indiv","mortgage"
"8858",8858,"indiv","rent"
"8859",8859,"joint","mortgage"
"8860",8860,"indiv","mortgage"
"8861",8861,"indiv","mortgage"
"8862",8862,"indiv","rent"
"8863",8863,"indiv","mortgage"
"8864",8864,"indiv","rent"
"8865",8865,"indiv","own"
"8866",8866,"indiv","mortgage"
"8867",8867,"indiv","rent"
"8868",8868,"indiv","own"
"8869",8869,"indiv","mortgage"
"8870",8870,"indiv","rent"
"8871",8871,"indiv","rent"
"8872",8872,"indiv","rent"
"8873",8873,"indiv","rent"
"8874",8874,"indiv","own"
"8875",8875,"indiv","rent"
"8876",8876,"joint","mortgage"
"8877",8877,"indiv","own"
"8878",8878,"indiv","mortgage"
"8879",8879,"indiv","mortgage"
"8880",8880,"indiv","rent"
"8881",8881,"indiv","own"
"8882",8882,"indiv","rent"
"8883",8883,"joint","own"
"8884",8884,"indiv","mortgage"
"8885",8885,"indiv","mortgage"
"8886",8886,"indiv","rent"
"8887",8887,"indiv","mortgage"
"8888",8888,"indiv","own"
"8889",8889,"indiv","mortgage"
"8890",8890,"indiv","mortgage"
"8891",8891,"indiv","rent"
"8892",8892,"indiv","rent"
"8893",8893,"indiv","rent"
"8894",8894,"indiv","rent"
"8895",8895,"indiv","own"
"8896",8896,"indiv","mortgage"
"8897",8897,"joint","mortgage"
"8898",8898,"indiv","rent"
"8899",8899,"indiv","mortgage"
"8900",8900,"indiv","own"
"8901",8901,"indiv","rent"
"8902",8902,"indiv","mortgage"
"8903",8903,"indiv","mortgage"
"8904",8904,"indiv","own"
"8905",8905,"joint","mortgage"
"8906",8906,"indiv","mortgage"
"8907",8907,"indiv","rent"
"8908",8908,"indiv","own"
"8909",8909,"indiv","mortgage"
"8910",8910,"indiv","mortgage"
"8911",8911,"indiv","own"
"8912",8912,"indiv","mortgage"
"8913",8913,"indiv","own"
"8914",8914,"indiv","mortgage"
"8915",8915,"joint","mortgage"
"8916",8916,"indiv","rent"
"8917",8917,"joint","mortgage"
"8918",8918,"joint","mortgage"
"8919",8919,"indiv","mortgage"
"8920",8920,"indiv","mortgage"
"8921",8921,"indiv","mortgage"
"8922",8922,"joint","mortgage"
"8923",8923,"indiv","mortgage"
"8924",8924,"joint","mortgage"
"8925",8925,"indiv","own"
"8926",8926,"indiv","mortgage"
"8927",8927,"joint","mortgage"
"8928",8928,"joint","own"
"8929",8929,"indiv","mortgage"
"8930",8930,"joint","mortgage"
"8931",8931,"indiv","rent"
"8932",8932,"joint","mortgage"
"8933",8933,"indiv","own"
"8934",8934,"indiv","own"
"8935",8935,"indiv","mortgage"
"8936",8936,"indiv","mortgage"
"8937",8937,"indiv","mortgage"
"8938",8938,"indiv","rent"
"8939",8939,"indiv","rent"
"8940",8940,"indiv","mortgage"
"8941",8941,"indiv","mortgage"
"8942",8942,"joint","rent"
"8943",8943,"indiv","rent"
"8944",8944,"indiv","own"
"8945",8945,"indiv","own"
"8946",8946,"indiv","mortgage"
"8947",8947,"indiv","mortgage"
"8948",8948,"indiv","rent"
"8949",8949,"joint","mortgage"
"8950",8950,"indiv","mortgage"
"8951",8951,"indiv","mortgage"
"8952",8952,"indiv","mortgage"
"8953",8953,"indiv","rent"
"8954",8954,"indiv","rent"
"8955",8955,"joint","mortgage"
"8956",8956,"joint","rent"
"8957",8957,"indiv","rent"
"8958",8958,"indiv","mortgage"
"8959",8959,"indiv","rent"
"8960",8960,"indiv","mortgage"
"8961",8961,"indiv","mortgage"
"8962",8962,"joint","rent"
"8963",8963,"indiv","mortgage"
"8964",8964,"indiv","mortgage"
"8965",8965,"indiv","mortgage"
"8966",8966,"indiv","mortgage"
"8967",8967,"indiv","rent"
"8968",8968,"joint","rent"
"8969",8969,"indiv","mortgage"
"8970",8970,"indiv","own"
"8971",8971,"joint","mortgage"
"8972",8972,"indiv","mortgage"
"8973",8973,"indiv","own"
"8974",8974,"indiv","rent"
"8975",8975,"joint","mortgage"
"8976",8976,"indiv","mortgage"
"8977",8977,"joint","mortgage"
"8978",8978,"indiv","mortgage"
"8979",8979,"indiv","mortgage"
"8980",8980,"indiv","rent"
"8981",8981,"joint","rent"
"8982",8982,"indiv","rent"
"8983",8983,"indiv","own"
"8984",8984,"indiv","mortgage"
"8985",8985,"indiv","rent"
"8986",8986,"indiv","mortgage"
"8987",8987,"indiv","mortgage"
"8988",8988,"indiv","mortgage"
"8989",8989,"joint","mortgage"
"8990",8990,"joint","mortgage"
"8991",8991,"indiv","mortgage"
"8992",8992,"indiv","mortgage"
"8993",8993,"indiv","rent"
"8994",8994,"indiv","rent"
"8995",8995,"indiv","rent"
"8996",8996,"indiv","mortgage"
"8997",8997,"indiv","mortgage"
"8998",8998,"indiv","own"
"8999",8999,"joint","mortgage"
"9000",9000,"indiv","mortgage"
"9001",9001,"indiv","mortgage"
"9002",9002,"indiv","own"
"9003",9003,"indiv","rent"
"9004",9004,"indiv","rent"
"9005",9005,"indiv","rent"
"9006",9006,"indiv","rent"
"9007",9007,"indiv","mortgage"
"9008",9008,"indiv","mortgage"
"9009",9009,"indiv","mortgage"
"9010",9010,"indiv","rent"
"9011",9011,"indiv","mortgage"
"9012",9012,"indiv","rent"
"9013",9013,"indiv","rent"
"9014",9014,"indiv","mortgage"
"9015",9015,"indiv","own"
"9016",9016,"indiv","own"
"9017",9017,"indiv","rent"
"9018",9018,"indiv","mortgage"
"9019",9019,"joint","mortgage"
"9020",9020,"indiv","mortgage"
"9021",9021,"indiv","mortgage"
"9022",9022,"indiv","rent"
"9023",9023,"joint","mortgage"
"9024",9024,"indiv","rent"
"9025",9025,"indiv","mortgage"
"9026",9026,"joint","mortgage"
"9027",9027,"indiv","rent"
"9028",9028,"indiv","rent"
"9029",9029,"indiv","mortgage"
"9030",9030,"indiv","rent"
"9031",9031,"indiv","rent"
"9032",9032,"indiv","rent"
"9033",9033,"indiv","rent"
"9034",9034,"indiv","mortgage"
"9035",9035,"indiv","rent"
"9036",9036,"joint","rent"
"9037",9037,"indiv","rent"
"9038",9038,"indiv","mortgage"
"9039",9039,"indiv","rent"
"9040",9040,"joint","mortgage"
"9041",9041,"indiv","rent"
"9042",9042,"indiv","rent"
"9043",9043,"indiv","mortgage"
"9044",9044,"indiv","mortgage"
"9045",9045,"indiv","mortgage"
"9046",9046,"indiv","rent"
"9047",9047,"indiv","rent"
"9048",9048,"indiv","mortgage"
"9049",9049,"indiv","own"
"9050",9050,"indiv","mortgage"
"9051",9051,"indiv","own"
"9052",9052,"indiv","rent"
"9053",9053,"indiv","rent"
"9054",9054,"indiv","mortgage"
"9055",9055,"indiv","mortgage"
"9056",9056,"indiv","mortgage"
"9057",9057,"indiv","rent"
"9058",9058,"indiv","mortgage"
"9059",9059,"indiv","rent"
"9060",9060,"indiv","mortgage"
"9061",9061,"indiv","rent"
"9062",9062,"indiv","rent"
"9063",9063,"indiv","mortgage"
"9064",9064,"indiv","own"
"9065",9065,"indiv","rent"
"9066",9066,"indiv","rent"
"9067",9067,"indiv","mortgage"
"9068",9068,"joint","rent"
"9069",9069,"indiv","mortgage"
"9070",9070,"joint","mortgage"
"9071",9071,"indiv","own"
"9072",9072,"joint","rent"
"9073",9073,"indiv","mortgage"
"9074",9074,"indiv","rent"
"9075",9075,"joint","rent"
"9076",9076,"indiv","rent"
"9077",9077,"indiv","mortgage"
"9078",9078,"joint","rent"
"9079",9079,"indiv","mortgage"
"9080",9080,"indiv","mortgage"
"9081",9081,"indiv","rent"
"9082",9082,"indiv","rent"
"9083",9083,"indiv","mortgage"
"9084",9084,"joint","mortgage"
"9085",9085,"indiv","rent"
"9086",9086,"indiv","rent"
"9087",9087,"indiv","rent"
"9088",9088,"indiv","rent"
"9089",9089,"joint","mortgage"
"9090",9090,"indiv","mortgage"
"9091",9091,"indiv","rent"
"9092",9092,"indiv","mortgage"
"9093",9093,"indiv","rent"
"9094",9094,"indiv","mortgage"
"9095",9095,"joint","mortgage"
"9096",9096,"indiv","mortgage"
"9097",9097,"joint","mortgage"
"9098",9098,"indiv","own"
"9099",9099,"indiv","own"
"9100",9100,"indiv","rent"
"9101",9101,"indiv","rent"
"9102",9102,"indiv","mortgage"
"9103",9103,"indiv","mortgage"
"9104",9104,"indiv","mortgage"
"9105",9105,"indiv","mortgage"
"9106",9106,"indiv","rent"
"9107",9107,"indiv","mortgage"
"9108",9108,"indiv","mortgage"
"9109",9109,"indiv","rent"
"9110",9110,"indiv","own"
"9111",9111,"indiv","rent"
"9112",9112,"indiv","rent"
"9113",9113,"indiv","mortgage"
"9114",9114,"indiv","mortgage"
"9115",9115,"joint","rent"
"9116",9116,"joint","rent"
"9117",9117,"indiv","rent"
"9118",9118,"indiv","mortgage"
"9119",9119,"indiv","rent"
"9120",9120,"indiv","rent"
"9121",9121,"indiv","mortgage"
"9122",9122,"indiv","mortgage"
"9123",9123,"indiv","rent"
"9124",9124,"indiv","rent"
"9125",9125,"indiv","rent"
"9126",9126,"indiv","rent"
"9127",9127,"indiv","mortgage"
"9128",9128,"indiv","mortgage"
"9129",9129,"indiv","rent"
"9130",9130,"indiv","rent"
"9131",9131,"indiv","rent"
"9132",9132,"indiv","mortgage"
"9133",9133,"indiv","rent"
"9134",9134,"indiv","rent"
"9135",9135,"indiv","rent"
"9136",9136,"indiv","mortgage"
"9137",9137,"indiv","rent"
"9138",9138,"indiv","mortgage"
"9139",9139,"indiv","own"
"9140",9140,"indiv","mortgage"
"9141",9141,"indiv","rent"
"9142",9142,"indiv","own"
"9143",9143,"indiv","mortgage"
"9144",9144,"indiv","mortgage"
"9145",9145,"joint","mortgage"
"9146",9146,"indiv","rent"
"9147",9147,"indiv","rent"
"9148",9148,"indiv","mortgage"
"9149",9149,"indiv","rent"
"9150",9150,"indiv","rent"
"9151",9151,"indiv","mortgage"
"9152",9152,"indiv","mortgage"
"9153",9153,"indiv","mortgage"
"9154",9154,"joint","mortgage"
"9155",9155,"indiv","own"
"9156",9156,"indiv","mortgage"
"9157",9157,"joint","mortgage"
"9158",9158,"indiv","rent"
"9159",9159,"joint","mortgage"
"9160",9160,"indiv","mortgage"
"9161",9161,"indiv","mortgage"
"9162",9162,"indiv","rent"
"9163",9163,"indiv","mortgage"
"9164",9164,"indiv","rent"
"9165",9165,"indiv","rent"
"9166",9166,"indiv","rent"
"9167",9167,"indiv","mortgage"
"9168",9168,"indiv","mortgage"
"9169",9169,"indiv","mortgage"
"9170",9170,"indiv","rent"
"9171",9171,"indiv","mortgage"
"9172",9172,"indiv","rent"
"9173",9173,"indiv","mortgage"
"9174",9174,"indiv","mortgage"
"9175",9175,"joint","mortgage"
"9176",9176,"indiv","rent"
"9177",9177,"indiv","mortgage"
"9178",9178,"indiv","rent"
"9179",9179,"indiv","mortgage"
"9180",9180,"indiv","mortgage"
"9181",9181,"indiv","rent"
"9182",9182,"indiv","mortgage"
"9183",9183,"indiv","rent"
"9184",9184,"indiv","rent"
"9185",9185,"indiv","mortgage"
"9186",9186,"indiv","mortgage"
"9187",9187,"indiv","own"
"9188",9188,"indiv","mortgage"
"9189",9189,"indiv","mortgage"
"9190",9190,"indiv","mortgage"
"9191",9191,"indiv","mortgage"
"9192",9192,"joint","own"
"9193",9193,"indiv","rent"
"9194",9194,"indiv","mortgage"
"9195",9195,"indiv","mortgage"
"9196",9196,"indiv","rent"
"9197",9197,"indiv","mortgage"
"9198",9198,"indiv","mortgage"
"9199",9199,"indiv","rent"
"9200",9200,"indiv","rent"
"9201",9201,"indiv","own"
"9202",9202,"indiv","rent"
"9203",9203,"joint","own"
"9204",9204,"indiv","rent"
"9205",9205,"indiv","rent"
"9206",9206,"indiv","rent"
"9207",9207,"indiv","rent"
"9208",9208,"indiv","mortgage"
"9209",9209,"indiv","mortgage"
"9210",9210,"indiv","mortgage"
"9211",9211,"indiv","mortgage"
"9212",9212,"indiv","mortgage"
"9213",9213,"indiv","mortgage"
"9214",9214,"indiv","mortgage"
"9215",9215,"indiv","mortgage"
"9216",9216,"joint","mortgage"
"9217",9217,"indiv","rent"
"9218",9218,"indiv","mortgage"
"9219",9219,"indiv","own"
"9220",9220,"indiv","own"
"9221",9221,"indiv","mortgage"
"9222",9222,"indiv","rent"
"9223",9223,"indiv","mortgage"
"9224",9224,"indiv","rent"
"9225",9225,"indiv","rent"
"9226",9226,"indiv","own"
"9227",9227,"indiv","mortgage"
"9228",9228,"joint","mortgage"
"9229",9229,"indiv","rent"
"9230",9230,"indiv","own"
"9231",9231,"indiv","rent"
"9232",9232,"indiv","rent"
"9233",9233,"indiv","rent"
"9234",9234,"indiv","rent"
"9235",9235,"indiv","own"
"9236",9236,"indiv","rent"
"9237",9237,"joint","own"
"9238",9238,"indiv","mortgage"
"9239",9239,"joint","mortgage"
"9240",9240,"indiv","mortgage"
"9241",9241,"indiv","mortgage"
"9242",9242,"indiv","rent"
"9243",9243,"indiv","rent"
"9244",9244,"joint","rent"
"9245",9245,"indiv","own"
"9246",9246,"indiv","mortgage"
"9247",9247,"indiv","rent"
"9248",9248,"indiv","rent"
"9249",9249,"indiv","mortgage"
"9250",9250,"indiv","mortgage"
"9251",9251,"indiv","own"
"9252",9252,"indiv","mortgage"
"9253",9253,"indiv","own"
"9254",9254,"indiv","rent"
"9255",9255,"indiv","mortgage"
"9256",9256,"indiv","rent"
"9257",9257,"indiv","mortgage"
"9258",9258,"indiv","rent"
"9259",9259,"indiv","rent"
"9260",9260,"indiv","rent"
"9261",9261,"indiv","mortgage"
"9262",9262,"indiv","rent"
"9263",9263,"indiv","own"
"9264",9264,"indiv","mortgage"
"9265",9265,"joint","rent"
"9266",9266,"indiv","rent"
"9267",9267,"indiv","own"
"9268",9268,"indiv","mortgage"
"9269",9269,"indiv","rent"
"9270",9270,"indiv","mortgage"
"9271",9271,"indiv","mortgage"
"9272",9272,"indiv","rent"
"9273",9273,"indiv","rent"
"9274",9274,"indiv","rent"
"9275",9275,"joint","own"
"9276",9276,"indiv","mortgage"
"9277",9277,"indiv","mortgage"
"9278",9278,"indiv","mortgage"
"9279",9279,"indiv","mortgage"
"9280",9280,"indiv","mortgage"
"9281",9281,"indiv","rent"
"9282",9282,"indiv","own"
"9283",9283,"indiv","mortgage"
"9284",9284,"indiv","mortgage"
"9285",9285,"indiv","mortgage"
"9286",9286,"indiv","mortgage"
"9287",9287,"indiv","mortgage"
"9288",9288,"indiv","mortgage"
"9289",9289,"indiv","mortgage"
"9290",9290,"joint","own"
"9291",9291,"indiv","rent"
"9292",9292,"indiv","mortgage"
"9293",9293,"joint","mortgage"
"9294",9294,"joint","mortgage"
"9295",9295,"indiv","rent"
"9296",9296,"indiv","own"
"9297",9297,"indiv","rent"
"9298",9298,"indiv","mortgage"
"9299",9299,"indiv","mortgage"
"9300",9300,"indiv","mortgage"
"9301",9301,"indiv","mortgage"
"9302",9302,"indiv","own"
"9303",9303,"indiv","own"
"9304",9304,"indiv","mortgage"
"9305",9305,"indiv","own"
"9306",9306,"indiv","rent"
"9307",9307,"joint","mortgage"
"9308",9308,"indiv","rent"
"9309",9309,"indiv","mortgage"
"9310",9310,"indiv","rent"
"9311",9311,"indiv","own"
"9312",9312,"indiv","mortgage"
"9313",9313,"joint","mortgage"
"9314",9314,"indiv","rent"
"9315",9315,"joint","mortgage"
"9316",9316,"indiv","mortgage"
"9317",9317,"indiv","mortgage"
"9318",9318,"indiv","mortgage"
"9319",9319,"joint","own"
"9320",9320,"indiv","mortgage"
"9321",9321,"indiv","mortgage"
"9322",9322,"indiv","rent"
"9323",9323,"indiv","mortgage"
"9324",9324,"joint","rent"
"9325",9325,"indiv","rent"
"9326",9326,"indiv","mortgage"
"9327",9327,"indiv","rent"
"9328",9328,"indiv","own"
"9329",9329,"indiv","own"
"9330",9330,"joint","own"
"9331",9331,"indiv","mortgage"
"9332",9332,"indiv","mortgage"
"9333",9333,"indiv","own"
"9334",9334,"indiv","rent"
"9335",9335,"indiv","mortgage"
"9336",9336,"indiv","rent"
"9337",9337,"indiv","rent"
"9338",9338,"indiv","rent"
"9339",9339,"indiv","own"
"9340",9340,"indiv","mortgage"
"9341",9341,"indiv","mortgage"
"9342",9342,"joint","rent"
"9343",9343,"indiv","rent"
"9344",9344,"indiv","rent"
"9345",9345,"indiv","mortgage"
"9346",9346,"indiv","mortgage"
"9347",9347,"indiv","own"
"9348",9348,"indiv","mortgage"
"9349",9349,"indiv","rent"
"9350",9350,"indiv","mortgage"
"9351",9351,"indiv","rent"
"9352",9352,"indiv","mortgage"
"9353",9353,"indiv","mortgage"
"9354",9354,"indiv","mortgage"
"9355",9355,"indiv","rent"
"9356",9356,"indiv","rent"
"9357",9357,"indiv","mortgage"
"9358",9358,"indiv","mortgage"
"9359",9359,"indiv","rent"
"9360",9360,"indiv","own"
"9361",9361,"indiv","mortgage"
"9362",9362,"indiv","rent"
"9363",9363,"indiv","rent"
"9364",9364,"joint","own"
"9365",9365,"indiv","mortgage"
"9366",9366,"indiv","own"
"9367",9367,"indiv","own"
"9368",9368,"indiv","mortgage"
"9369",9369,"joint","mortgage"
"9370",9370,"indiv","rent"
"9371",9371,"indiv","mortgage"
"9372",9372,"joint","rent"
"9373",9373,"indiv","mortgage"
"9374",9374,"indiv","own"
"9375",9375,"indiv","mortgage"
"9376",9376,"indiv","rent"
"9377",9377,"indiv","mortgage"
"9378",9378,"indiv","rent"
"9379",9379,"indiv","mortgage"
"9380",9380,"indiv","own"
"9381",9381,"indiv","rent"
"9382",9382,"indiv","mortgage"
"9383",9383,"indiv","rent"
"9384",9384,"indiv","mortgage"
"9385",9385,"indiv","own"
"9386",9386,"indiv","rent"
"9387",9387,"indiv","mortgage"
"9388",9388,"indiv","rent"
"9389",9389,"indiv","mortgage"
"9390",9390,"indiv","mortgage"
"9391",9391,"indiv","mortgage"
"9392",9392,"indiv","rent"
"9393",9393,"indiv","mortgage"
"9394",9394,"indiv","own"
"9395",9395,"indiv","rent"
"9396",9396,"indiv","own"
"9397",9397,"indiv","rent"
"9398",9398,"indiv","mortgage"
"9399",9399,"indiv","mortgage"
"9400",9400,"indiv","rent"
"9401",9401,"indiv","rent"
"9402",9402,"indiv","rent"
"9403",9403,"indiv","mortgage"
"9404",9404,"indiv","mortgage"
"9405",9405,"indiv","mortgage"
"9406",9406,"indiv","rent"
"9407",9407,"indiv","rent"
"9408",9408,"indiv","mortgage"
"9409",9409,"joint","rent"
"9410",9410,"indiv","mortgage"
"9411",9411,"indiv","rent"
"9412",9412,"indiv","mortgage"
"9413",9413,"indiv","rent"
"9414",9414,"indiv","mortgage"
"9415",9415,"indiv","mortgage"
"9416",9416,"indiv","own"
"9417",9417,"indiv","rent"
"9418",9418,"indiv","mortgage"
"9419",9419,"joint","mortgage"
"9420",9420,"indiv","own"
"9421",9421,"joint","mortgage"
"9422",9422,"indiv","rent"
"9423",9423,"indiv","mortgage"
"9424",9424,"indiv","rent"
"9425",9425,"indiv","mortgage"
"9426",9426,"indiv","mortgage"
"9427",9427,"indiv","rent"
"9428",9428,"indiv","own"
"9429",9429,"indiv","own"
"9430",9430,"indiv","own"
"9431",9431,"indiv","mortgage"
"9432",9432,"indiv","rent"
"9433",9433,"indiv","own"
"9434",9434,"indiv","rent"
"9435",9435,"indiv","rent"
"9436",9436,"indiv","mortgage"
"9437",9437,"indiv","mortgage"
"9438",9438,"joint","own"
"9439",9439,"indiv","mortgage"
"9440",9440,"indiv","mortgage"
"9441",9441,"indiv","mortgage"
"9442",9442,"indiv","rent"
"9443",9443,"indiv","rent"
"9444",9444,"joint","mortgage"
"9445",9445,"indiv","mortgage"
"9446",9446,"joint","mortgage"
"9447",9447,"joint","mortgage"
