"Applicant" "Homeownership"
"8590" "indiv" "mortgage"
"8591" "indiv" "mortgage"
"8592" "indiv" "rent"
"8593" "indiv" "mortgage"
"8594" "indiv" "mortgage"
"8595" "indiv" "mortgage"
"8596" "indiv" "own"
"8597" "indiv" "rent"
"8598" "indiv" "mortgage"
"8599" "indiv" "rent"
"8600" "indiv" "rent"
"8601" "indiv" "mortgage"
"8602" "indiv" "mortgage"
"8603" "indiv" "mortgage"
"8604" "indiv" "rent"
"8605" "indiv" "mortgage"
"8606" "indiv" "rent"
"8607" "indiv" "mortgage"
"8608" "indiv" "own"
"8609" "indiv" "own"
"8610" "indiv" "rent"
"8611" "indiv" "mortgage"
"8612" "indiv" "rent"
"8613" "indiv" "mortgage"
"8614" "indiv" "mortgage"
"8615" "indiv" "rent"
"8616" "indiv" "mortgage"
"8617" "joint" "mortgage"
"8618" "indiv" "mortgage"
"8619" "indiv" "rent"
"8620" "indiv" "rent"
"8621" "indiv" "mortgage"
"8622" "indiv" "own"
"8623" "indiv" "own"
"8624" "joint" "rent"
"8625" "indiv" "rent"
"8626" "indiv" "mortgage"
"8627" "indiv" "own"
"8628" "joint" "own"
"8629" "indiv" "mortgage"
"8630" "indiv" "own"
"8631" "indiv" "rent"
"8632" "joint" "rent"
"8633" "indiv" "mortgage"
"8634" "indiv" "rent"
"8635" "indiv" "own"
"8636" "joint" "mortgage"
"8637" "indiv" "own"
"8638" "indiv" "mortgage"
"8639" "indiv" "mortgage"
"8640" "indiv" "mortgage"
"8641" "indiv" "mortgage"
"8642" "indiv" "rent"
"8643" "indiv" "mortgage"
"8644" "indiv" "own"
"8645" "indiv" "mortgage"
"8646" "indiv" "rent"
"8647" "indiv" "mortgage"
"8648" "indiv" "rent"
"8649" "indiv" "rent"
"8650" "joint" "mortgage"
"8651" "indiv" "own"
"8652" "indiv" "mortgage"
"8653" "indiv" "rent"
"8654" "indiv" "rent"
"8655" "indiv" "mortgage"
"8656" "indiv" "rent"
"8657" "indiv" "own"
"8658" "indiv" "own"
"8659" "indiv" "rent"
"8660" "indiv" "mortgage"
"8661" "joint" "mortgage"
"8662" "indiv" "mortgage"
"8663" "indiv" "mortgage"
"8664" "indiv" "own"
"8665" "indiv" "mortgage"
"8666" "indiv" "rent"
"8667" "joint" "rent"
"8668" "indiv" "rent"
"8669" "indiv" "mortgage"
"8670" "indiv" "mortgage"
"8671" "joint" "mortgage"
"8672" "indiv" "mortgage"
"8673" "indiv" "rent"
"8674" "indiv" "rent"
"8675" "indiv" "mortgage"
"8676" "indiv" "own"
"8677" "indiv" "mortgage"
"8678" "indiv" "mortgage"
"8679" "joint" "mortgage"
"8680" "joint" "mortgage"
"8681" "indiv" "mortgage"
"8682" "indiv" "own"
"8683" "indiv" "own"
"8684" "joint" "mortgage"
"8685" "indiv" "mortgage"
"8686" "indiv" "mortgage"
"8687" "indiv" "mortgage"
"8688" "indiv" "mortgage"
"8689" "indiv" "rent"
"8690" "indiv" "mortgage"
"8691" "indiv" "mortgage"
"8692" "indiv" "mortgage"
"8693" "indiv" "mortgage"
"8694" "indiv" "mortgage"
"8695" "indiv" "own"
"8696" "indiv" "mortgage"
"8697" "indiv" "rent"
"8698" "indiv" "mortgage"
"8699" "indiv" "mortgage"
"8700" "indiv" "own"
"8701" "indiv" "own"
"8702" "indiv" "own"
"8703" "indiv" "rent"
"8704" "joint" "mortgage"
"8705" "indiv" "own"
"8706" "indiv" "rent"
"8707" "indiv" "mortgage"
"8708" "indiv" "rent"
"8709" "indiv" "rent"
"8710" "joint" "mortgage"
"8711" "indiv" "rent"
"8712" "joint" "mortgage"
"8713" "indiv" "rent"
"8714" "indiv" "rent"
"8715" "indiv" "rent"
"8716" "indiv" "mortgage"
"8717" "indiv" "rent"
"8718" "indiv" "mortgage"
"8719" "indiv" "mortgage"
"8720" "indiv" "mortgage"
"8721" "joint" "own"
"8722" "indiv" "mortgage"
"8723" "indiv" "own"
"8724" "indiv" "rent"
"8725" "indiv" "mortgage"
"8726" "indiv" "mortgage"
"8727" "indiv" "rent"
"8728" "indiv" "rent"
"8729" "indiv" "mortgage"
"8730" "joint" "mortgage"
"8731" "joint" "mortgage"
"8732" "indiv" "rent"
"8733" "joint" "mortgage"
"8734" "indiv" "rent"
"8735" "indiv" "mortgage"
"8736" "indiv" "mortgage"
"8737" "indiv" "rent"
"8738" "joint" "own"
"8739" "indiv" "own"
"8740" "indiv" "mortgage"
"8741" "indiv" "rent"
"8742" "joint" "mortgage"
"8743" "indiv" "rent"
"8744" "indiv" "rent"
"8745" "indiv" "mortgage"
"8746" "indiv" "mortgage"
"8747" "indiv" "rent"
"8748" "indiv" "rent"
"8749" "indiv" "rent"
"8750" "indiv" "mortgage"
"8751" "indiv" "mortgage"
"8752" "indiv" "own"
"8753" "joint" "rent"
"8754" "indiv" "own"
"8755" "indiv" "mortgage"
"8756" "indiv" "mortgage"
"8757" "indiv" "rent"
"8758" "indiv" "rent"
"8759" "indiv" "own"
"8760" "indiv" "rent"
"8761" "joint" "mortgage"
"8762" "joint" "mortgage"
"8763" "indiv" "mortgage"
"8764" "indiv" "mortgage"
"8765" "indiv" "own"
"8766" "indiv" "own"
"8767" "indiv" "rent"
"8768" "indiv" "own"
"8769" "indiv" "rent"
"8770" "joint" "mortgage"
"8771" "indiv" "rent"
"8772" "indiv" "own"
"8773" "joint" "own"
"8774" "indiv" "mortgage"
"8775" "indiv" "mortgage"
"8776" "indiv" "rent"
"8777" "indiv" "mortgage"
"8778" "joint" "mortgage"
"8779" "indiv" "rent"
"8780" "joint" "mortgage"
"8781" "indiv" "mortgage"
"8782" "indiv" "rent"
"8783" "indiv" "rent"
"8784" "indiv" "mortgage"
"8785" "indiv" "mortgage"
"8786" "indiv" "mortgage"
"8787" "indiv" "rent"
"8788" "indiv" "rent"
"8789" "joint" "rent"
"8790" "joint" "mortgage"
"8791" "joint" "mortgage"
"8792" "indiv" "rent"
"8793" "indiv" "mortgage"
"8794" "indiv" "mortgage"
"8795" "indiv" "mortgage"
"8796" "indiv" "rent"
"8797" "indiv" "rent"
"8798" "indiv" "rent"
"8799" "indiv" "rent"
"8800" "indiv" "rent"
"8801" "indiv" "rent"
"8802" "indiv" "own"
"8803" "indiv" "rent"
"8804" "indiv" "rent"
"8805" "indiv" "rent"
"8806" "indiv" "own"
"8807" "indiv" "rent"
"8808" "indiv" "mortgage"
"8809" "indiv" "rent"
"8810" "indiv" "mortgage"
"8811" "indiv" "rent"
"8812" "joint" "rent"
"8813" "indiv" "mortgage"
"8814" "indiv" "rent"
"8815" "indiv" "mortgage"
"8816" "indiv" "mortgage"
"8817" "indiv" "mortgage"
"8818" "indiv" "mortgage"
"8819" "indiv" "rent"
"8820" "indiv" "mortgage"
"8821" "indiv" "mortgage"
"8822" "indiv" "rent"
"8823" "indiv" "rent"
"8824" "indiv" "mortgage"
"8825" "indiv" "rent"
"8826" "indiv" "rent"
"8827" "joint" "rent"
"8828" "indiv" "mortgage"
"8829" "indiv" "mortgage"
"8830" "indiv" "mortgage"
"8831" "indiv" "mortgage"
"8832" "indiv" "rent"
"8833" "indiv" "mortgage"
"8834" "indiv" "mortgage"
"8835" "indiv" "mortgage"
"8836" "indiv" "mortgage"
"8837" "indiv" "rent"
"8838" "indiv" "own"
"8839" "joint" "mortgage"
"8840" "indiv" "mortgage"
"8841" "indiv" "mortgage"
"8842" "indiv" "mortgage"
"8843" "indiv" "rent"
"8844" "indiv" "rent"
"8845" "indiv" "mortgage"
"8846" "indiv" "own"
"8847" "indiv" "mortgage"
"8848" "indiv" "mortgage"
"8849" "indiv" "mortgage"
"8850" "indiv" "rent"
"8851" "indiv" "mortgage"
"8852" "indiv" "rent"
"8853" "indiv" "mortgage"
"8854" "indiv" "mortgage"
"8855" "indiv" "rent"
"8856" "indiv" "mortgage"
"8857" "indiv" "mortgage"
"8858" "indiv" "rent"
"8859" "joint" "mortgage"
"8860" "indiv" "mortgage"
"8861" "indiv" "mortgage"
"8862" "indiv" "rent"
"8863" "indiv" "mortgage"
"8864" "indiv" "rent"
"8865" "indiv" "own"
"8866" "indiv" "mortgage"
"8867" "indiv" "rent"
"8868" "indiv" "own"
"8869" "indiv" "mortgage"
"8870" "indiv" "rent"
"8871" "indiv" "rent"
"8872" "indiv" "rent"
"8873" "indiv" "rent"
"8874" "indiv" "own"
"8875" "indiv" "rent"
"8876" "joint" "mortgage"
"8877" "indiv" "own"
"8878" "indiv" "mortgage"
"8879" "indiv" "mortgage"
"8880" "indiv" "rent"
"8881" "indiv" "own"
"8882" "indiv" "rent"
"8883" "joint" "own"
"8884" "indiv" "mortgage"
"8885" "indiv" "mortgage"
"8886" "indiv" "rent"
"8887" "indiv" "mortgage"
"8888" "indiv" "own"
"8889" "indiv" "mortgage"
"8890" "indiv" "mortgage"
"8891" "indiv" "rent"
"8892" "indiv" "rent"
"8893" "indiv" "rent"
"8894" "indiv" "rent"
"8895" "indiv" "own"
"8896" "indiv" "mortgage"
"8897" "joint" "mortgage"
"8898" "indiv" "rent"
"8899" "indiv" "mortgage"
"8900" "indiv" "own"
"8901" "indiv" "rent"
"8902" "indiv" "mortgage"
"8903" "indiv" "mortgage"
"8904" "indiv" "own"
"8905" "joint" "mortgage"
"8906" "indiv" "mortgage"
"8907" "indiv" "rent"
"8908" "indiv" "own"
"8909" "indiv" "mortgage"
"8910" "indiv" "mortgage"
"8911" "indiv" "own"
"8912" "indiv" "mortgage"
"8913" "indiv" "own"
"8914" "indiv" "mortgage"
"8915" "joint" "mortgage"
"8916" "indiv" "rent"
"8917" "joint" "mortgage"
"8918" "joint" "mortgage"
"8919" "indiv" "mortgage"
"8920" "indiv" "mortgage"
"8921" "indiv" "mortgage"
"8922" "joint" "mortgage"
"8923" "indiv" "mortgage"
"8924" "joint" "mortgage"
"8925" "indiv" "own"
"8926" "indiv" "mortgage"
"8927" "joint" "mortgage"
"8928" "joint" "own"
"8929" "indiv" "mortgage"
"8930" "joint" "mortgage"
"8931" "indiv" "rent"
"8932" "joint" "mortgage"
"8933" "indiv" "own"
"8934" "indiv" "own"
"8935" "indiv" "mortgage"
"8936" "indiv" "mortgage"
"8937" "indiv" "mortgage"
"8938" "indiv" "rent"
"8939" "indiv" "rent"
"8940" "indiv" "mortgage"
"8941" "indiv" "mortgage"
"8942" "joint" "rent"
"8943" "indiv" "rent"
"8944" "indiv" "own"
"8945" "indiv" "own"
"8946" "indiv" "mortgage"
"8947" "indiv" "mortgage"
"8948" "indiv" "rent"
"8949" "joint" "mortgage"
"8950" "indiv" "mortgage"
"8951" "indiv" "mortgage"
"8952" "indiv" "mortgage"
"8953" "indiv" "rent"
"8954" "indiv" "rent"
"8955" "joint" "mortgage"
"8956" "joint" "rent"
"8957" "indiv" "rent"
"8958" "indiv" "mortgage"
"8959" "indiv" "rent"
"8960" "indiv" "mortgage"
"8961" "indiv" "mortgage"
"8962" "joint" "rent"
"8963" "indiv" "mortgage"
"8964" "indiv" "mortgage"
"8965" "indiv" "mortgage"
"8966" "indiv" "mortgage"
"8967" "indiv" "rent"
"8968" "joint" "rent"
"8969" "indiv" "mortgage"
"8970" "indiv" "own"
"8971" "joint" "mortgage"
"8972" "indiv" "mortgage"
"8973" "indiv" "own"
"8974" "indiv" "rent"
"8975" "joint" "mortgage"
"8976" "indiv" "mortgage"
"8977" "joint" "mortgage"
"8978" "indiv" "mortgage"
"8979" "indiv" "mortgage"
"8980" "indiv" "rent"
"8981" "joint" "rent"
"8982" "indiv" "rent"
"8983" "indiv" "own"
"8984" "indiv" "mortgage"
"8985" "indiv" "rent"
"8986" "indiv" "mortgage"
"8987" "indiv" "mortgage"
"8988" "indiv" "mortgage"
"8989" "joint" "mortgage"
"8990" "joint" "mortgage"
"8991" "indiv" "mortgage"
"8992" "indiv" "mortgage"
"8993" "indiv" "rent"
"8994" "indiv" "rent"
"8995" "indiv" "rent"
"8996" "indiv" "mortgage"
"8997" "indiv" "mortgage"
"8998" "indiv" "own"
"8999" "joint" "mortgage"
"9000" "indiv" "mortgage"
"9001" "indiv" "mortgage"
"9002" "indiv" "own"
"9003" "indiv" "rent"
"9004" "indiv" "rent"
"9005" "indiv" "rent"
"9006" "indiv" "rent"
"9007" "indiv" "mortgage"
"9008" "indiv" "mortgage"
"9009" "indiv" "mortgage"
"9010" "indiv" "rent"
"9011" "indiv" "mortgage"
"9012" "indiv" "rent"
"9013" "indiv" "rent"
"9014" "indiv" "mortgage"
"9015" "indiv" "own"
"9016" "indiv" "own"
"9017" "indiv" "rent"
"9018" "indiv" "mortgage"
"9019" "joint" "mortgage"
"9020" "indiv" "mortgage"
"9021" "indiv" "mortgage"
"9022" "indiv" "rent"
"9023" "joint" "mortgage"
"9024" "indiv" "rent"
"9025" "indiv" "mortgage"
"9026" "joint" "mortgage"
"9027" "indiv" "rent"
"9028" "indiv" "rent"
"9029" "indiv" "mortgage"
"9030" "indiv" "rent"
"9031" "indiv" "rent"
"9032" "indiv" "rent"
"9033" "indiv" "rent"
"9034" "indiv" "mortgage"
"9035" "indiv" "rent"
"9036" "joint" "rent"
"9037" "indiv" "rent"
"9038" "indiv" "mortgage"
"9039" "indiv" "rent"
"9040" "joint" "mortgage"
"9041" "indiv" "rent"
"9042" "indiv" "rent"
"9043" "indiv" "mortgage"
"9044" "indiv" "mortgage"
"9045" "indiv" "mortgage"
"9046" "indiv" "rent"
"9047" "indiv" "rent"
"9048" "indiv" "mortgage"
"9049" "indiv" "own"
"9050" "indiv" "mortgage"
"9051" "indiv" "own"
"9052" "indiv" "rent"
"9053" "indiv" "rent"
"9054" "indiv" "mortgage"
"9055" "indiv" "mortgage"
"9056" "indiv" "mortgage"
"9057" "indiv" "rent"
"9058" "indiv" "mortgage"
"9059" "indiv" "rent"
"9060" "indiv" "mortgage"
"9061" "indiv" "rent"
"9062" "indiv" "rent"
"9063" "indiv" "mortgage"
"9064" "indiv" "own"
"9065" "indiv" "rent"
"9066" "indiv" "rent"
"9067" "indiv" "mortgage"
"9068" "joint" "rent"
"9069" "indiv" "mortgage"
"9070" "joint" "mortgage"
"9071" "indiv" "own"
"9072" "joint" "rent"
"9073" "indiv" "mortgage"
"9074" "indiv" "rent"
"9075" "joint" "rent"
"9076" "indiv" "rent"
"9077" "indiv" "mortgage"
"9078" "joint" "rent"
"9079" "indiv" "mortgage"
"9080" "indiv" "mortgage"
"9081" "indiv" "rent"
"9082" "indiv" "rent"
"9083" "indiv" "mortgage"
"9084" "joint" "mortgage"
"9085" "indiv" "rent"
"9086" "indiv" "rent"
"9087" "indiv" "rent"
"9088" "indiv" "rent"
"9089" "joint" "mortgage"
"9090" "indiv" "mortgage"
"9091" "indiv" "rent"
"9092" "indiv" "mortgage"
"9093" "indiv" "rent"
"9094" "indiv" "mortgage"
"9095" "joint" "mortgage"
"9096" "indiv" "mortgage"
"9097" "joint" "mortgage"
"9098" "indiv" "own"
"9099" "indiv" "own"
"9100" "indiv" "rent"
"9101" "indiv" "rent"
"9102" "indiv" "mortgage"
"9103" "indiv" "mortgage"
"9104" "indiv" "mortgage"
"9105" "indiv" "mortgage"
"9106" "indiv" "rent"
"9107" "indiv" "mortgage"
"9108" "indiv" "mortgage"
"9109" "indiv" "rent"
"9110" "indiv" "own"
"9111" "indiv" "rent"
"9112" "indiv" "rent"
"9113" "indiv" "mortgage"
"9114" "indiv" "mortgage"
"9115" "joint" "rent"
"9116" "joint" "rent"
"9117" "indiv" "rent"
"9118" "indiv" "mortgage"
"9119" "indiv" "rent"
"9120" "indiv" "rent"
"9121" "indiv" "mortgage"
"9122" "indiv" "mortgage"
"9123" "indiv" "rent"
"9124" "indiv" "rent"
"9125" "indiv" "rent"
"9126" "indiv" "rent"
"9127" "indiv" "mortgage"
"9128" "indiv" "mortgage"
"9129" "indiv" "rent"
"9130" "indiv" "rent"
"9131" "indiv" "rent"
"9132" "indiv" "mortgage"
"9133" "indiv" "rent"
"9134" "indiv" "rent"
"9135" "indiv" "rent"
"9136" "indiv" "mortgage"
"9137" "indiv" "rent"
"9138" "indiv" "mortgage"
"9139" "indiv" "own"
"9140" "indiv" "mortgage"
"9141" "indiv" "rent"
"9142" "indiv" "own"
"9143" "indiv" "mortgage"
"9144" "indiv" "mortgage"
"9145" "joint" "mortgage"
"9146" "indiv" "rent"
"9147" "indiv" "rent"
"9148" "indiv" "mortgage"
"9149" "indiv" "rent"
"9150" "indiv" "rent"
"9151" "indiv" "mortgage"
"9152" "indiv" "mortgage"
"9153" "indiv" "mortgage"
"9154" "joint" "mortgage"
"9155" "indiv" "own"
"9156" "indiv" "mortgage"
"9157" "joint" "mortgage"
"9158" "indiv" "rent"
"9159" "joint" "mortgage"
"9160" "indiv" "mortgage"
"9161" "indiv" "mortgage"
"9162" "indiv" "rent"
"9163" "indiv" "mortgage"
"9164" "indiv" "rent"
"9165" "indiv" "rent"
"9166" "indiv" "rent"
"9167" "indiv" "mortgage"
"9168" "indiv" "mortgage"
"9169" "indiv" "mortgage"
"9170" "indiv" "rent"
"9171" "indiv" "mortgage"
"9172" "indiv" "rent"
"9173" "indiv" "mortgage"
"9174" "indiv" "mortgage"
"9175" "joint" "mortgage"
"9176" "indiv" "rent"
"9177" "indiv" "mortgage"
"9178" "indiv" "rent"
"9179" "indiv" "mortgage"
"9180" "indiv" "mortgage"
"9181" "indiv" "rent"
"9182" "indiv" "mortgage"
"9183" "indiv" "rent"
"9184" "indiv" "rent"
"9185" "indiv" "mortgage"
"9186" "indiv" "mortgage"
"9187" "indiv" "own"
"9188" "indiv" "mortgage"
"9189" "indiv" "mortgage"
"9190" "indiv" "mortgage"
"9191" "indiv" "mortgage"
"9192" "joint" "own"
"9193" "indiv" "rent"
"9194" "indiv" "mortgage"
"9195" "indiv" "mortgage"
"9196" "indiv" "rent"
"9197" "indiv" "mortgage"
"9198" "indiv" "mortgage"
"9199" "indiv" "rent"
"9200" "indiv" "rent"
"9201" "indiv" "own"
"9202" "indiv" "rent"
"9203" "joint" "own"
"9204" "indiv" "rent"
"9205" "indiv" "rent"
"9206" "indiv" "rent"
"9207" "indiv" "rent"
"9208" "indiv" "mortgage"
"9209" "indiv" "mortgage"
"9210" "indiv" "mortgage"
"9211" "indiv" "mortgage"
"9212" "indiv" "mortgage"
"9213" "indiv" "mortgage"
"9214" "indiv" "mortgage"
"9215" "indiv" "mortgage"
"9216" "joint" "mortgage"
"9217" "indiv" "rent"
"9218" "indiv" "mortgage"
"9219" "indiv" "own"
"9220" "indiv" "own"
"9221" "indiv" "mortgage"
"9222" "indiv" "rent"
"9223" "indiv" "mortgage"
"9224" "indiv" "rent"
"9225" "indiv" "rent"
"9226" "indiv" "own"
"9227" "indiv" "mortgage"
"9228" "joint" "mortgage"
"9229" "indiv" "rent"
"9230" "indiv" "own"
"9231" "indiv" "rent"
"9232" "indiv" "rent"
"9233" "indiv" "rent"
"9234" "indiv" "rent"
"9235" "indiv" "own"
"9236" "indiv" "rent"
"9237" "joint" "own"
"9238" "indiv" "mortgage"
"9239" "joint" "mortgage"
"9240" "indiv" "mortgage"
"9241" "indiv" "mortgage"
"9242" "indiv" "rent"
"9243" "indiv" "rent"
"9244" "joint" "rent"
"9245" "indiv" "own"
"9246" "indiv" "mortgage"
"9247" "indiv" "rent"
"9248" "indiv" "rent"
"9249" "indiv" "mortgage"
"9250" "indiv" "mortgage"
"9251" "indiv" "own"
"9252" "indiv" "mortgage"
"9253" "indiv" "own"
"9254" "indiv" "rent"
"9255" "indiv" "mortgage"
"9256" "indiv" "rent"
"9257" "indiv" "mortgage"
"9258" "indiv" "rent"
"9259" "indiv" "rent"
"9260" "indiv" "rent"
"9261" "indiv" "mortgage"
"9262" "indiv" "rent"
"9263" "indiv" "own"
"9264" "indiv" "mortgage"
"9265" "joint" "rent"
"9266" "indiv" "rent"
"9267" "indiv" "own"
"9268" "indiv" "mortgage"
"9269" "indiv" "rent"
"9270" "indiv" "mortgage"
"9271" "indiv" "mortgage"
"9272" "indiv" "rent"
"9273" "indiv" "rent"
"9274" "indiv" "rent"
"9275" "joint" "own"
"9276" "indiv" "mortgage"
"9277" "indiv" "mortgage"
"9278" "indiv" "mortgage"
"9279" "indiv" "mortgage"
"9280" "indiv" "mortgage"
"9281" "indiv" "rent"
"9282" "indiv" "own"
"9283" "indiv" "mortgage"
"9284" "indiv" "mortgage"
"9285" "indiv" "mortgage"
"9286" "indiv" "mortgage"
"9287" "indiv" "mortgage"
"9288" "indiv" "mortgage"
"9289" "indiv" "mortgage"
"9290" "joint" "own"
"9291" "indiv" "rent"
"9292" "indiv" "mortgage"
"9293" "joint" "mortgage"
"9294" "joint" "mortgage"
"9295" "indiv" "rent"
"9296" "indiv" "own"
"9297" "indiv" "rent"
"9298" "indiv" "mortgage"
"9299" "indiv" "mortgage"
"9300" "indiv" "mortgage"
"9301" "indiv" "mortgage"
"9302" "indiv" "own"
"9303" "indiv" "own"
"9304" "indiv" "mortgage"
"9305" "indiv" "own"
"9306" "indiv" "rent"
"9307" "joint" "mortgage"
"9308" "indiv" "rent"
"9309" "indiv" "mortgage"
"9310" "indiv" "rent"
"9311" "indiv" "own"
"9312" "indiv" "mortgage"
"9313" "joint" "mortgage"
"9314" "indiv" "rent"
"9315" "joint" "mortgage"
"9316" "indiv" "mortgage"
"9317" "indiv" "mortgage"
"9318" "indiv" "mortgage"
"9319" "joint" "own"
"9320" "indiv" "mortgage"
"9321" "indiv" "mortgage"
"9322" "indiv" "rent"
"9323" "indiv" "mortgage"
"9324" "joint" "rent"
"9325" "indiv" "rent"
"9326" "indiv" "mortgage"
"9327" "indiv" "rent"
"9328" "indiv" "own"
"9329" "indiv" "own"
"9330" "joint" "own"
"9331" "indiv" "mortgage"
"9332" "indiv" "mortgage"
"9333" "indiv" "own"
"9334" "indiv" "rent"
"9335" "indiv" "mortgage"
"9336" "indiv" "rent"
"9337" "indiv" "rent"
"9338" "indiv" "rent"
"9339" "indiv" "own"
"9340" "indiv" "mortgage"
"9341" "indiv" "mortgage"
"9342" "joint" "rent"
"9343" "indiv" "rent"
"9344" "indiv" "rent"
"9345" "indiv" "mortgage"
"9346" "indiv" "mortgage"
"9347" "indiv" "own"
"9348" "indiv" "mortgage"
"9349" "indiv" "rent"
"9350" "indiv" "mortgage"
"9351" "indiv" "rent"
"9352" "indiv" "mortgage"
"9353" "indiv" "mortgage"
"9354" "indiv" "mortgage"
"9355" "indiv" "rent"
"9356" "indiv" "rent"
"9357" "indiv" "mortgage"
"9358" "indiv" "mortgage"
"9359" "indiv" "rent"
"9360" "indiv" "own"
"9361" "indiv" "mortgage"
"9362" "indiv" "rent"
"9363" "indiv" "rent"
"9364" "joint" "own"
"9365" "indiv" "mortgage"
"9366" "indiv" "own"
"9367" "indiv" "own"
"9368" "indiv" "mortgage"
"9369" "joint" "mortgage"
"9370" "indiv" "rent"
"9371" "indiv" "mortgage"
"9372" "joint" "rent"
"9373" "indiv" "mortgage"
"9374" "indiv" "own"
"9375" "indiv" "mortgage"
"9376" "indiv" "rent"
"9377" "indiv" "mortgage"
"9378" "indiv" "rent"
"9379" "indiv" "mortgage"
"9380" "indiv" "own"
"9381" "indiv" "rent"
"9382" "indiv" "mortgage"
"9383" "indiv" "rent"
"9384" "indiv" "mortgage"
"9385" "indiv" "own"
"9386" "indiv" "rent"
"9387" "indiv" "mortgage"
"9388" "indiv" "rent"
"9389" "indiv" "mortgage"
"9390" "indiv" "mortgage"
"9391" "indiv" "mortgage"
"9392" "indiv" "rent"
"9393" "indiv" "mortgage"
"9394" "indiv" "own"
"9395" "indiv" "rent"
"9396" "indiv" "own"
"9397" "indiv" "rent"
"9398" "indiv" "mortgage"
"9399" "indiv" "mortgage"
"9400" "indiv" "rent"
"9401" "indiv" "rent"
"9402" "indiv" "rent"
"9403" "indiv" "mortgage"
"9404" "indiv" "mortgage"
"9405" "indiv" "mortgage"
"9406" "indiv" "rent"
"9407" "indiv" "rent"
"9408" "indiv" "mortgage"
"9409" "joint" "rent"
"9410" "indiv" "mortgage"
"9411" "indiv" "rent"
"9412" "indiv" "mortgage"
"9413" "indiv" "rent"
"9414" "indiv" "mortgage"
"9415" "indiv" "mortgage"
"9416" "indiv" "own"
"9417" "indiv" "rent"
"9418" "indiv" "mortgage"
"9419" "joint" "mortgage"
"9420" "indiv" "own"
"9421" "joint" "mortgage"
"9422" "indiv" "rent"
"9423" "indiv" "mortgage"
"9424" "indiv" "rent"
"9425" "indiv" "mortgage"
"9426" "indiv" "mortgage"
"9427" "indiv" "rent"
"9428" "indiv" "own"
"9429" "indiv" "own"
"9430" "indiv" "own"
"9431" "indiv" "mortgage"
"9432" "indiv" "rent"
"9433" "indiv" "own"
"9434" "indiv" "rent"
"9435" "indiv" "rent"
"9436" "indiv" "mortgage"
"9437" "indiv" "mortgage"
"9438" "joint" "own"
"9439" "indiv" "mortgage"
"9440" "indiv" "mortgage"
"9441" "indiv" "mortgage"
"9442" "indiv" "rent"
"9443" "indiv" "rent"
"9444" "joint" "mortgage"
"9445" "indiv" "mortgage"
"9446" "joint" "mortgage"
"9447" "joint" "mortgage"
"9448" "indiv" "rent"
"9449" "indiv" "own"
"9450" "indiv" "rent"
"9451" "joint" "own"
"9452" "indiv" "rent"
"9453" "indiv" "own"
"9454" "indiv" "mortgage"
"9455" "indiv" "rent"
"9456" "indiv" "rent"
"9457" "joint" "rent"
"9458" "indiv" "own"
"9459" "indiv" "rent"
"9460" "indiv" "rent"
"9461" "indiv" "mortgage"
"9462" "indiv" "rent"
"9463" "indiv" "mortgage"
"9464" "indiv" "rent"
"9465" "indiv" "mortgage"
"9466" "indiv" "mortgage"
"9467" "indiv" "rent"
"9468" "indiv" "rent"
"9469" "indiv" "rent"
"9470" "joint" "mortgage"
"9471" "indiv" "mortgage"
"9472" "indiv" "rent"
"9473" "indiv" "mortgage"
"9474" "indiv" "own"
"9475" "indiv" "rent"
"9476" "indiv" "mortgage"
"9477" "indiv" "mortgage"
"9478" "indiv" "rent"
"9479" "indiv" "rent"
"9480" "indiv" "mortgage"
"9481" "indiv" "own"
"9482" "joint" "mortgage"
"9483" "indiv" "rent"
"9484" "indiv" "mortgage"
"9485" "indiv" "own"
"9486" "indiv" "mortgage"
"9487" "indiv" "mortgage"
"9488" "indiv" "rent"
"9489" "indiv" "rent"
"9490" "indiv" "rent"
"9491" "indiv" "mortgage"
"9492" "indiv" "mortgage"
"9493" "indiv" "own"
"9494" "indiv" "mortgage"
"9495" "joint" "mortgage"
"9496" "indiv" "mortgage"
"9497" "joint" "rent"
"9498" "indiv" "mortgage"
"9499" "indiv" "mortgage"
"9500" "joint" "mortgage"
"9501" "indiv" "rent"
"9502" "joint" "rent"
"9503" "indiv" "mortgage"
"9504" "indiv" "rent"
"9505" "indiv" "rent"
"9506" "indiv" "mortgage"
"9507" "indiv" "own"
"9508" "indiv" "rent"
"9509" "indiv" "rent"
"9510" "indiv" "rent"
"9511" "indiv" "mortgage"
"9512" "indiv" "mortgage"
"9513" "indiv" "mortgage"
"9514" "indiv" "rent"
"9515" "indiv" "rent"
"9516" "indiv" "own"
"9517" "indiv" "rent"
"9518" "indiv" "mortgage"
"9519" "indiv" "mortgage"
"9520" "indiv" "mortgage"
"9521" "indiv" "mortgage"
"9522" "indiv" "own"
"9523" "indiv" "mortgage"
"9524" "indiv" "rent"
"9525" "indiv" "rent"
"9526" "indiv" "rent"
"9527" "indiv" "mortgage"
"9528" "indiv" "rent"
